hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
9.272661758143611,18,3,3,3.0,4.0,1.0,30,Travel_Rarely,Research & Development,21,1,Medical,1,1352,Male,2,Laboratory Technician,Married,104350,0.0,Y,11,8,0,12.0,5,11,4,7
7.548187193217222,5,2,3,4.0,4.0,3.0,43,Travel_Frequently,Sales,14,3,Life Sciences,1,3078,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,8.0,3,3,1,2
7.636252788933334,17,3,3,1.0,3.0,3.0,34,Travel_Frequently,Human Resources,4,4,Life Sciences,1,2794,Female,5,Sales Executive,Single,55620,1.0,Y,15,8,0,9.0,3,9,0,6
8.736528335564444,12,3,3,2.0,3.0,2.0,26,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3136,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0
9.987827978580833,4,3,3,3.0,1.0,3.0,37,Travel_Rarely,Human Resources,9,3,Human Resources,1,2783,Male,2,Healthcare Representative,Divorced,54840,4.0,Y,17,8,0,7.0,4,3,0,2
6.342000223114445,15,4,4,2.0,2.0,3.0,36,Travel_Rarely,Human Resources,25,1,Human Resources,1,4288,Male,2,Research Scientist,Divorced,31170,6.0,Y,21,8,1,7.0,2,3,0,1
5.9234002677375,16,2,3,1.0,3.0,1.0,37,Travel_Rarely,Sales,10,4,Marketing,1,3378,Female,3,Human Resources,Married,30720,5.0,Y,14,8,0,17.0,3,14,11,7
9.572527889335,17,3,3,3.0,4.0,2.0,36,Travel_Rarely,Research & Development,26,4,Medical,1,1877,Male,1,Laboratory Technician,Married,84740,0.0,Y,14,8,0,17.0,3,16,4,11
5.925865684961945,7,3,3,1.0,4.0,3.0,42,Travel_Rarely,Sales,2,2,Medical,1,1569,Female,1,Laboratory Technician,Single,21330,3.0,Y,13,8,2,14.0,2,1,0,0
9.946910977242222,1,2,3,3.0,4.0,3.0,50,Travel_Frequently,Research & Development,6,3,Medical,1,3769,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9
8.8111869701025,8,2,3,2.0,4.0,3.0,33,Travel_Rarely,Sales,3,4,Medical,1,1168,Male,3,Healthcare Representative,Married,16110,0.0,Y,14,8,0,10.0,2,9,8,1
10.4286624274875,9,4,3,4.0,1.0,3.0,39,Travel_Frequently,Sales,11,3,Marketing,1,496,Male,1,Sales Executive,Single,160150,1.0,Y,11,8,0,21.0,3,21,2,8
7.294959839357222,19,3,4,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2279,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2
6.784515841142222,14,2,3,3.0,4.0,3.0,36,Travel_Frequently,Research & Development,8,3,Other,1,2981,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0
6.020758589915,12,3,3,2.0,4.0,3.0,18,Non-Travel,Sales,5,4,Other,1,3410,Male,2,Manager,Single,32300,1.0,Y,12,8,1,0.0,3,0,0,0
5.719487951807222,14,3,3,3.0,4.0,3.0,39,Travel_Frequently,Research & Development,19,4,Medical,1,1539,Female,1,Research Scientist,Married,20620,1.0,Y,13,8,0,21.0,4,21,13,3
9.920391566265,12,3,3,1.0,1.0,3.0,33,Travel_Frequently,Research & Development,15,4,Medical,1,1727,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7
7.233622266845,7,3,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,3,4,Technical Degree,1,2110,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5
7.694185631414444,10,2,3,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,2,5,Medical,1,2613,Female,4,Sales Executive,Married,84460,0.0,Y,14,8,0,7.0,3,6,1,2
6.126974564926111,6,2,3,1.0,4.0,4.0,38,Travel_Rarely,Sales,1,1,Medical,1,2851,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7
7.340396028558611,9,3,3,1.0,1.0,3.0,45,Travel_Frequently,Research & Development,19,4,Life Sciences,1,1717,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0
7.885896921017222,7,3,3,4.0,3.0,3.0,55,Travel_Rarely,Research & Development,7,3,Medical,1,1278,Male,3,Research Scientist,Divorced,22720,2.0,Y,17,8,1,21.0,2,5,0,2
6.403115796519167,7,3,3,4.0,2.0,2.0,32,Travel_Rarely,Research & Development,5,4,Technical Degree,1,2403,Male,5,Research Scientist,Divorced,50030,0.0,Y,13,8,0,10.0,5,9,1,6
7.113221775992778,7,2,3,4.0,1.0,2.0,41,Travel_Frequently,Sales,10,2,Medical,1,1360,Female,3,Manufacturing Director,Divorced,79450,4.0,Y,12,8,1,21.0,6,7,7,7
6.257679607318056,23,3,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,2,4,Life Sciences,1,2368,Male,1,Laboratory Technician,Divorced,72640,0.0,Y,17,8,0,,5,10,0,7
7.517927264613889,5,3,3,4.0,4.0,3.0,54,Travel_Rarely,Research & Development,9,4,Life Sciences,1,637,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9
5.985798750557778,10,3,3,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,3,3,Medical,1,1751,Male,1,Manufacturing Director,Married,72600,1.0,Y,16,8,0,22.0,2,22,2,10
6.929782463185833,7,1,3,3.0,3.0,2.0,20,Travel_Rarely,Research & Development,11,3,Medical,1,1875,Male,2,Sales Executive,Single,93960,1.0,Y,12,8,0,2.0,6,2,0,2
6.6227108433733335,16,3,3,1.0,4.0,3.0,36,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1572,Female,2,Research Scientist,Married,47710,4.0,Y,13,8,1,16.0,2,13,1,12
5.9013442659525,9,2,3,1.0,3.0,1.0,28,Travel_Rarely,Sales,8,4,Marketing,1,812,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0
6.348255243195,6,3,3,1.0,3.0,3.0,38,Travel_Frequently,Research & Development,1,4,Other,1,2631,Male,2,Research Scientist,Married,36690,2.0,Y,19,8,0,10.0,2,8,7,7
7.153890004462222,17,3,3,3.0,4.0,2.0,25,Travel_Rarely,Research & Development,8,3,Life Sciences,1,306,Male,2,Research Scientist,Single,74840,1.0,Y,15,8,0,6.0,3,6,1,4
8.393314368585278,21,3,3,3.0,4.0,3.0,25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,2124,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0
6.9036334225791665,18,3,3,3.0,3.0,3.0,39,Travel_Frequently,Research & Development,22,3,Medical,1,2934,Female,1,Manufacturing Director,Single,129650,0.0,Y,19,8,1,20.0,2,19,11,8
6.653464970995,22,3,3,2.0,4.0,2.0,30,Travel_Rarely,Sales,9,4,Marketing,1,2446,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8
7.498370147255556,9,3,3,2.0,4.0,4.0,33,Travel_Frequently,Research & Development,2,3,Medical,1,733,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2
6.910809906291667,20,3,4,3.0,1.0,4.0,19,Travel_Frequently,Research & Development,10,2,Life Sciences,1,2854,Male,2,Healthcare Representative,Single,41870,0.0,Y,22,8,1,1.0,4,0,0,0
10.4885296742525,12,3,3,1.0,4.0,3.0,37,Non-Travel,Research & Development,1,3,Medical,1,1488,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2
5.867603748326389,10,3,3,1.0,4.0,3.0,42,Travel_Rarely,Sales,2,2,Medical,1,99,Female,1,Laboratory Technician,Single,21330,3.0,Y,13,8,2,14.0,2,1,0,0
6.807350513163611,17,1,4,4.0,4.0,3.0,36,Non-Travel,Human Resources,28,3,Human Resources,1,101,Male,2,Laboratory Technician,Single,24320,4.0,Y,22,8,0,7.0,4,1,0,0
6.8287862561355555,9,3,4,3.0,4.0,3.0,34,Non-Travel,Sales,1,1,Marketing,1,3486,Female,2,Research Director,Married,26960,3.0,Y,23,8,0,6.0,3,0,0,0
6.555451807228889,19,3,3,1.0,1.0,4.0,33,Travel_Rarely,Sales,1,3,Life Sciences,1,4389,Male,2,Manager,Married,51470,7.0,Y,11,8,0,13.0,2,9,1,7
6.749175591253889,14,3,3,4.0,1.0,3.0,28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3551,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3
6.984197902721944,19,3,4,1.0,4.0,2.0,24,Non-Travel,Research & Development,2,5,Technical Degree,1,383,Male,2,Healthcare Representative,Married,187220,0.0,Y,22,8,1,6.0,3,5,3,4
5.956996876394444,16,2,3,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,9,3,Life Sciences,1,389,Male,1,Sales Representative,Married,20890,5.0,Y,16,8,0,28.0,2,2,2,2
6.991514948683611,12,2,3,4.0,1.0,2.0,27,Travel_Frequently,Research & Development,29,1,Life Sciences,1,280,Male,2,Manufacturing Director,Divorced,43250,1.0,Y,14,8,0,9.0,2,9,1,7
7.1906381079875,12,2,4,1.0,3.0,2.0,27,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4033,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7
10.353177153056667,7,3,3,4.0,1.0,3.0,41,Travel_Rarely,Research & Development,1,4,Medical,1,3369,Male,1,Research Scientist,Single,195170,2.0,Y,13,8,0,20.0,5,18,2,17
6.728833110218611,16,4,3,1.0,4.0,3.0,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,4289,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3
7.6340751896472225,8,3,3,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,2629,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8
7.215093708165833,16,1,3,3.0,2.0,3.0,41,Non-Travel,Sales,2,2,Medical,1,3911,Male,2,Research Scientist,Married,107980,,Y,14,8,2,10.0,5,3,1,2
10.1587918340025,6,3,3,3.0,1.0,3.0,25,Travel_Rarely,Sales,11,3,Life Sciences,1,377,Female,1,Laboratory Technician,Married,23110,1.0,Y,11,8,1,5.0,2,5,0,3
6.905394912985,19,1,3,4.0,3.0,3.0,58,Travel_Rarely,Sales,9,2,Medical,1,443,Female,4,Sales Executive,Single,59570,4.0,Y,14,8,1,7.0,2,1,0,0
6.095861222668334,19,3,3,3.0,1.0,2.0,40,Travel_Rarely,Research & Development,2,2,Medical,1,1029,Male,1,Research Director,Married,25390,4.0,Y,12,8,1,7.0,3,4,0,2
6.597993083444722,17,3,3,1.0,,3.0,26,Travel_Frequently,Research & Development,2,2,Life Sciences,1,314,Male,1,Manufacturing Director,Divorced,28350,3.0,Y,11,8,1,5.0,2,2,2,0
10.237904953145833,10,3,3,4.0,1.0,1.0,39,Travel_Rarely,Research & Development,10,4,Life Sciences,1,412,Female,4,Human Resources,Married,66960,7.0,Y,11,8,0,8.0,3,2,2,2
7.774157742079167,19,2,3,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,17,4,Medical,1,929,Male,1,Research Director,Single,54720,3.0,Y,11,8,1,13.0,3,11,6,7
6.7463688085675,9,3,3,3.0,,3.0,26,Travel_Frequently,Sales,14,3,Life Sciences,1,125,Male,2,Manager,Single,75100,0.0,Y,18,8,3,7.0,3,6,0,4
7.954294957608056,13,2,3,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,17,4,Medical,1,2399,Male,1,Research Director,Single,54720,3.0,Y,11,8,1,13.0,3,11,6,7
6.5500914770191665,9,3,3,3.0,2.0,4.0,34,Travel_Frequently,Sales,14,4,Medical,1,663,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10
10.065757474341666,2,3,3,3.0,1.0,3.0,37,Travel_Rarely,Human Resources,9,3,Human Resources,1,1313,Male,2,Healthcare Representative,Divorced,54840,,Y,17,8,0,7.0,4,3,0,2
6.199719991075278,22,4,3,4.0,3.0,2.0,34,Travel_Frequently,Human Resources,7,4,Other,1,1401,Female,1,Research Scientist,Married,13930,1.0,Y,11,8,2,10.0,4,10,1,9
6.622714190093611,13,4,3,2.0,2.0,3.0,38,Travel_Rarely,Sales,22,2,Medical,1,385,Male,1,Sales Executive,Married,137340,0.0,Y,13,8,0,3.0,3,2,1,2
10.713065595716111,6,2,3,4.0,3.0,1.0,44,Travel_Frequently,Research & Development,1,2,Medical,1,29,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0
9.86186970102611,15,2,4,3.0,4.0,3.0,27,Travel_Rarely,Sales,2,4,Medical,1,353,Male,2,Manager,Divorced,33460,1.0,Y,21,8,1,9.0,2,9,0,8
6.4374352967425,17,2,3,2.0,4.0,3.0,30,Travel_Rarely,Human Resources,1,4,Human Resources,1,1380,Female,1,Manager,Married,174260,2.0,Y,12,8,1,12.0,0,10,7,4
7.308800758589722,7,3,3,1.0,3.0,3.0,43,Travel_Rarely,Research & Development,3,3,Medical,1,4082,Male,1,Research Scientist,Married,90940,1.0,Y,12,8,1,10.0,0,10,0,9
5.851734716644167,6,2,3,4.0,3.0,3.0,53,Travel_Rarely,Research & Development,6,4,Life Sciences,1,601,Male,1,Research Director,Divorced,40310,3.0,Y,12,8,1,26.0,3,7,4,7
6.370842257920556,7,3,3,3.0,1.0,2.0,40,Travel_Rarely,Research & Development,2,2,Medical,1,2499,Male,1,Research Director,Married,25390,4.0,Y,12,8,1,7.0,3,4,0,2
6.891761490405833,13,4,3,3.0,1.0,3.0,31,Travel_Rarely,Sales,24,1,Marketing,1,639,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8
5.896431280678056,5,3,3,2.0,4.0,3.0,33,Travel_Rarely,Research & Development,1,4,Medical,1,437,Female,4,Manufacturing Director,Single,44650,0.0,Y,13,8,0,6.0,3,5,1,4
7.238873270861111,5,3,3,4.0,3.0,3.0,34,Travel_Rarely,Sales,1,3,Medical,1,4129,Female,1,Laboratory Technician,Married,62320,1.0,Y,13,8,1,8.0,3,8,1,7
7.668872155287778,10,2,3,3.0,1.0,3.0,36,Travel_Rarely,Sales,3,2,Marketing,1,3565,Male,4,Healthcare Representative,Divorced,178610,2.0,Y,18,8,0,17.0,2,7,7,7
8.038722668451388,11,2,4,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,3177,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6
5.6145225345825,17,3,3,1.0,1.0,4.0,44,Travel_Rarely,Sales,5,3,Life Sciences,1,3636,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2
9.230603525211944,19,3,3,4.0,3.0,4.0,24,Travel_Rarely,Research & Development,1,3,Life Sciences,1,123,Female,5,Manager,Divorced,28970,1.0,Y,18,8,3,5.0,4,5,0,3
7.522344935296666,15,2,3,1.0,3.0,3.0,45,Travel_Frequently,Sales,21,1,Marketing,1,2932,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2
8.344431057563334,4,3,3,3.0,3.0,3.0,49,Travel_Rarely,Human Resources,6,2,Life Sciences,1,3864,Female,2,Research Scientist,Married,107390,2.0,Y,11,8,3,30.0,3,15,2,12
7.193022088353334,17,2,3,3.0,2.0,2.0,35,Travel_Rarely,Sales,20,2,Life Sciences,1,1510,Male,1,Laboratory Technician,Married,51540,0.0,Y,19,8,0,12.0,2,11,6,9
7.436475903614444,5,3,3,3.0,1.0,2.0,28,Travel_Frequently,Sales,1,3,Marketing,1,811,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0
6.056844042837778,20,3,3,3.0,3.0,3.0,39,Non-Travel,Research & Development,29,2,Life Sciences,1,3675,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5
8.492988621151111,5,3,3,3.0,4.0,4.0,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,2802,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12
10.474873940205,5,3,4,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,15,4,Medical,1,3001,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2
6.1454038375725,9,2,3,4.0,3.0,3.0,38,Travel_Frequently,Research & Development,7,3,Medical,1,2195,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3
8.31684850513139,17,3,3,4.0,2.0,3.0,58,Travel_Rarely,Research & Development,24,3,Other,1,3278,Female,2,Research Scientist,Single,43170,7.0,Y,17,8,0,40.0,2,31,13,8
7.908632307005556,12,3,3,1.0,2.0,3.0,37,Non-Travel,Research & Development,1,5,Medical,1,395,Female,2,Research Scientist,Single,62610,1.0,Y,12,8,0,10.0,1,10,0,9
6.5877409638552775,12,3,3,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,25,5,Technical Degree,1,1132,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7
6.619694332886945,11,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,29,1,Life Sciences,1,2983,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4
7.235288933511667,18,2,3,1.0,4.0,3.0,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1641,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4
5.543731593038611,19,3,3,2.0,2.0,3.0,32,Travel_Rarely,Research & Development,1,2,Medical,1,2641,Male,3,Sales Executive,Married,136950,0.0,Y,13,8,0,3.0,3,2,2,2
6.6840885765283335,8,2,4,1.0,4.0,3.0,38,Travel_Rarely,Research & Development,23,3,Medical,1,1194,Male,3,Sales Representative,Married,39040,1.0,Y,22,8,0,10.0,3,10,1,9
6.515506470325556,22,3,3,1.0,1.0,3.0,49,Travel_Frequently,Sales,6,5,Medical,1,3689,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3
6.173039937527777,19,2,3,4.0,2.0,3.0,40,Travel_Rarely,Research & Development,6,2,Medical,1,130,Male,3,Research Scientist,Divorced,43320,7.0,Y,14,8,2,8.0,3,5,1,3
5.899153279785556,20,3,3,4.0,3.0,4.0,22,Travel_Rarely,Human Resources,12,1,Human Resources,1,4106,Male,2,Sales Executive,Single,25340,0.0,Y,11,8,0,4.0,1,3,1,2
10.0520995091475,4,3,3,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2011,Male,4,Manufacturing Director,Single,29040,4.0,Y,13,8,0,5.0,2,2,2,2
6.618965863453611,13,3,4,1.0,4.0,3.0,43,Travel_Frequently,Sales,8,3,Medical,1,3999,Male,1,Research Director,Married,36000,1.0,Y,23,8,0,7.0,2,7,7,7
6.917856983489444,19,3,3,1.0,2.0,3.0,37,Non-Travel,Research & Development,7,2,Medical,1,1680,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7
10.377392904953055,12,3,3,4.0,3.0,1.0,38,Travel_Rarely,Sales,10,3,Medical,1,302,Male,4,Laboratory Technician,Married,181720,6.0,Y,12,8,2,6.0,5,1,0,1
9.353750557786666,8,3,3,1.0,3.0,1.0,43,Travel_Rarely,Research & Development,2,2,Medical,1,3678,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8
6.616015171798056,11,3,3,1.0,3.0,2.0,38,Travel_Rarely,Research & Development,1,2,Medical,1,4376,Male,4,Laboratory Technician,Divorced,64720,0.0,Y,12,8,0,17.0,4,16,5,13
7.413932396251667,12,3,3,1.0,4.0,2.0,47,Travel_Rarely,Research & Development,23,4,Life Sciences,1,763,Female,2,Sales Executive,Married,62740,7.0,Y,14,8,2,17.0,0,6,1,2
7.474545961624167,20,3,3,4.0,3.0,3.0,23,Travel_Rarely,Human Resources,6,3,Life Sciences,1,2414,Female,3,Laboratory Technician,Single,49690,1.0,Y,12,8,0,5.0,3,5,1,2
6.816080990629167,7,3,3,2.0,2.0,1.0,32,Travel_Frequently,Research & Development,17,4,Other,1,3,Male,4,Sales Executive,Married,193280,1.0,Y,15,8,3,5.0,2,5,0,3
8.625417224453333,8,3,3,2.0,4.0,2.0,29,Travel_Rarely,Research & Development,23,3,Medical,1,3542,Male,1,Sales Executive,Married,79690,0.0,Y,14,8,0,6.0,3,5,1,3
8.467868139223333,12,1,4,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,12,2,Medical,1,3121,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,,2,8,0,0
5.719563810798611,19,2,3,4.0,4.0,3.0,41,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10
6.296598616688889,8,3,3,3.0,1.0,3.0,27,Travel_Rarely,Sales,27,3,Life Sciences,1,1708,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2
6.726166889781111,17,3,3,2.0,2.0,3.0,36,Travel_Frequently,Research & Development,3,3,Life Sciences,1,4219,Female,2,Laboratory Technician,Single,20180,1.0,Y,13,8,0,6.0,5,6,0,3
10.699948683623333,4,3,3,4.0,3.0,1.0,38,Travel_Rarely,Sales,10,3,Medical,1,1772,Male,4,Laboratory Technician,Married,181720,6.0,Y,12,8,2,6.0,5,1,0,1
7.5125223114680555,12,3,4,1.0,3.0,2.0,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,4273,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9
10.693741633199444,7,3,4,1.0,1.0,3.0,26,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2967,Female,1,Manager,Married,162910,1.0,Y,22,8,0,5.0,3,5,3,3
6.649164435519722,6,1,3,3.0,4.0,3.0,30,Travel_Frequently,Research & Development,1,4,Medical,1,2727,Male,1,Research Scientist,Single,20330,1.0,Y,14,8,1,12.0,3,12,3,7
6.545786479250277,8,3,3,4.0,2.0,3.0,33,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2996,Male,4,Research Director,Married,193920,6.0,Y,12,8,1,12.0,3,10,8,8
7.477456492636945,7,3,3,4.0,4.0,2.0,36,Non-Travel,Sales,1,1,Medical,1,2660,Female,1,Human Resources,Divorced,132470,1.0,Y,14,8,0,15.0,3,15,11,11
9.356103302097223,16,2,3,1.0,4.0,1.0,32,Travel_Rarely,Research & Development,9,1,Medical,1,1869,Female,1,Laboratory Technician,Single,27410,1.0,Y,15,8,1,1.0,5,1,0,1
6.442976349843611,21,4,3,1.0,3.0,3.0,40,Travel_Rarely,Research & Development,28,3,Medical,1,1470,Male,2,Laboratory Technician,Divorced,54680,0.0,Y,12,8,0,22.0,6,21,3,9
10.240874609549167,10,3,3,4.0,4.0,2.0,41,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2201,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3
6.662835787594722,15,3,3,1.0,1.0,4.0,23,Travel_Rarely,Research & Development,2,3,Life Sciences,1,259,Male,1,Healthcare Representative,Married,76370,2.0,Y,11,8,1,5.0,3,3,0,2
6.459844935296666,20,3,3,3.0,3.0,4.0,35,Travel_Rarely,Research & Development,1,3,Medical,1,1824,Male,1,Research Director,Single,108550,3.0,Y,13,8,1,17.0,2,8,1,6
9.74821396697889,18,2,3,4.0,2.0,4.0,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2028,Female,1,Research Scientist,Single,26100,1.0,Y,11,8,1,2.0,3,2,2,2
7.411528335564444,19,4,3,3.0,1.0,3.0,37,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3047,Male,4,Research Scientist,Married,21440,6.0,Y,19,8,0,17.0,3,5,0,3
6.8260352521194445,16,2,3,1.0,3.0,1.0,48,Travel_Rarely,Sales,13,4,Medical,1,1565,Male,4,Sales Executive,Married,98540,3.0,Y,16,8,1,15.0,2,0,0,0
5.9249910754125,12,3,4,4.0,4.0,2.0,46,Travel_Rarely,Sales,9,1,Medical,1,3560,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4
5.692332663989166,17,3,3,4.0,1.0,3.0,27,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2362,Male,4,Research Scientist,Divorced,44470,1.0,Y,13,8,0,7.0,4,7,0,7
7.164133199464445,18,3,3,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,2,3,Medical,1,94,Male,2,Research Scientist,Married,57470,1.0,Y,13,8,0,8.0,0,8,0,7
6.1045738509591665,7,2,3,4.0,3.0,1.0,54,Travel_Frequently,Research & Development,9,2,Medical,1,3573,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4
5.824280455153889,15,3,3,4.0,1.0,,26,Travel_Rarely,Research & Development,15,2,Life Sciences,1,1786,Male,2,Laboratory Technician,Single,26130,6.0,Y,19,8,1,6.0,2,4,1,2
8.633544176706666,10,4,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1405,Female,2,Research Director,Married,108830,3.0,Y,12,8,0,8.0,3,1,0,1
7.148025435073611,6,4,3,2.0,3.0,3.0,31,Travel_Frequently,Research & Development,7,4,Medical,1,2928,Male,1,Research Scientist,Divorced,24370,9.0,Y,14,8,1,9.0,3,2,2,2
6.138874386434445,21,4,4,1.0,3.0,4.0,44,Travel_Rarely,Sales,29,4,Marketing,1,236,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2
7.600496430165,6,3,3,2.0,3.0,3.0,45,Travel_Frequently,Research & Development,8,4,Life Sciences,1,2575,Female,2,Manager,Single,29940,4.0,Y,18,8,1,12.0,2,4,0,3
7.104441097724167,18,2,4,3.0,2.0,4.0,31,Travel_Frequently,Research & Development,10,1,Life Sciences,1,1472,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4
9.52423136992389,14,3,3,3.0,3.0,4.0,47,Travel_Frequently,Research & Development,7,4,Life Sciences,1,450,Male,3,Sales Executive,Divorced,69310,1.0,Y,11,8,0,20.0,3,19,2,7
7.537819053993611,15,2,3,2.0,2.0,3.0,37,Travel_Rarely,Research & Development,24,1,Life Sciences,1,2489,Male,2,Sales Executive,Married,32910,1.0,Y,16,8,3,5.0,2,5,0,3
5.671687862561111,14,2,4,4.0,3.0,3.0,32,Non-Travel,Research & Development,7,2,Life Sciences,1,1682,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2
6.6112148594375,7,4,3,3.0,1.0,2.0,38,Travel_Rarely,Human Resources,2,4,Medical,1,233,Male,1,Human Resources,Single,20140,3.0,Y,17,8,1,8.0,5,0,0,0
7.219009370816389,5,3,3,3.0,4.0,4.0,28,Travel_Rarely,Sales,9,3,Medical,1,3966,Female,2,Sales Executive,Married,47660,1.0,Y,12,8,0,5.0,3,5,0,3
